#Chrom	Start	End	gene	Strand
chr9	100000707	100000708	LOC100499484.C9ORF174	+
chr9	100000707	100000708	LOC100499484	+
chr9	100069909	100069910	CCDC180	+
chr9	100125962	100125963	MIR1302.8	-
chr9	100158972	100158973	LOC286359	-
chr9	100174301	100174302	TDRD7	+
chr9	100263461	100263462	TMOD1	+
chr9	100395961	100395962	TSTD2	-
chr9	100395704	100395705	NCBP1	+
chr9	100459690	100459691	XPA	-
chr9	100615536	100615537	FOXE1	+
chr9	100684851	100684852	TRMO	-
chr9	100707133	100707134	HEMGN	-
chr9	100745488	100745489	ANP32B	+
chr9	100818958	100818959	NANS	+
chr9	100881487	100881488	TRIM14	-
chr9	100954955	100954956	CORO2A	-
chr9	101018002	101018003	TBC1D2	-
chr9	101471478	101471479	GABBR2	-
chr9	101558793	101558794	ANKS6	-
chr9	101569980	101569981	GALNT12	+
chr9	101706137	101706138	COL15A1	+
chr9	101867411	101867412	TGFBR1	+
chr9	101984245	101984246	ALG2	-
chr9	101984569	101984570	SEC61B	+
chr9	102293825	102293826	Unk..100507438	+
chr9	102584136	102584137	NR4A3	+
chr9	102668914	102668915	STX17	+
chr9	102861329	102861330	ERP44	-
chr9	102861510	102861511	INVS	+
chr9	103115258	103115259	TEX10	-
chr9	103115317	103115318	Unk..100507449	+
chr9	103189641	103189642	MSANTD3	+
chr9	103235716	103235717	TMEFF1	+
chr9	103340335	103340336	CAVIN4	+
chr9	103791030	103791031	PLPPR1	+
chr9	104147286	104147287	BAAT	-
chr9	104160918	104160919	MRPL50	-
chr9	104161162	104161163	ZNF189	+
chr9	104198061	104198062	ALDOB	-
chr9	104231660	104231661	Unk..100507465	+
chr9	104249474	104249475	TMEM246	-
chr9	104296132	104296133	RNF20	+
chr9	104500861	104500862	GRIN3A	-
chr9	104357282	104357283	PPP3R2	-
chr9	105757592	105757593	CYLC2	+
chr9	106856540	106856541	SMC2	+
chr9	107266543	107266544	OR13F1	+
chr9	107289489	107289490	OR13C4	-
chr9	107299093	107299094	OR13C3	-
chr9	107331448	107331449	OR13C8	+
chr9	107361693	107361694	OR13C5	-
chr9	107367907	107367908	OR13C2	-
chr9	107380484	107380485	OR13C9	-
chr9	107456702	107456703	OR13D1	+
chr9	107509968	107509969	NIPSNAP3A	+
chr9	107526450	107526451	NIPSNAP3B	+
chr9	107536632	107536633	Unk..286367	+
chr9	107690435	107690436	ABCA1	-
chr9	108006928	108006929	SLC44A1	+
chr9	108210314	108210315	FSD1L	+
chr9	108320410	108320411	FKTN	+
chr9	108424737	108424738	TAL2	+
chr9	108456824	108456825	TMEM38B	+
chr9	109625377	109625378	ZNF462	+
chr9	110045543	110045544	RAD23B	+
chr9	110108630	110108631	Unk..100507478	-
chr9	110252046	110252047	KLF4	-
chr9	111618274	111618275	ACTL7B	-
chr9	111624602	111624603	ACTL7A	+
chr9	111696607	111696608	ELP1	-
chr9	111696672	111696673	FAM206A	+
chr9	111775763	111775764	CTNNAL1	-
chr9	111882224	111882225	TMEM245	-
chr9	111808577	111808578	MIR32	-
chr9	111929570	111929571	FRRS1L	-
chr9	112083020	112083021	EPB41L4B	-
chr9	112260592	112260593	PTPN3	-
chr9	112403067	112403068	PALM2	+
chr9	112542576	112542577	PALM2.AKAP2	+
chr9	112810975	112810976	AKAP2	+
chr9	112970412	112970413	C9orf152	-
chr9	113018777	113018778	TXN	-
chr9	113100124	113100125	TXNDC8	-
chr9	113342159	113342160	SVEP1	-
chr9	113431050	113431051	MUSK	+
chr9	113800364	113800365	LPAR1	-
chr9	113734352	113734353	Unk..100288449	+
chr9	114090712	114090713	OR2K2	-
chr9	114247024	114247025	KIAA0368	-
chr9	114287446	114287447	ZNF483	+
chr9	114362134	114362135	PTGR1	-
chr9	114375832	114375833	LRRC37A5P	-
chr9	114393631	114393632	DNAJC25	+
chr9	114393665	114393666	DNAJC25.GNG10	+
chr9	114423860	114423861	GNG10	+
chr9	114545778	114545779	C9orf84	-
chr9	114659205	114659206	UGCG	+
chr9	114937555	114937556	SUSD1	-
chr9	115095943	115095944	PTBP3	-
chr9	115142350	115142351	HSDL2	+
chr9	115249018	115249019	Unk..100507604	-
chr9	115254859	115254860	C9orf147	-
chr9	115249247	115249248	KIAA1958	+
chr9	115480386	115480387	INIP	-
chr9	115513133	115513134	SNX30	+
chr9	115653192	115653193	SLC46A2	-
chr9	115774471	115774472	ZNF883	-
chr9	115818995	115818996	ZFP37	-
chr9	115873956	115873957	FAM225B	-
chr9	115875175	115875176	FAM225A	+
chr9	115913237	115913238	SLC31A2	+
chr9	115983640	115983641	FKBP15	-
chr9	115983807	115983808	SLC31A1	+
chr9	116037868	116037869	CDC26	-
chr9	116037973	116037974	PRPF4	+
chr9	116061319	116061320	RNF183	-
chr9	116066305	116066306	Unk..100507626	-
chr9	116102619	116102620	WDR31	-
chr9	116111811	116111812	BSPRY	+
chr9	116126173	116126174	Unk..100507643	-
chr9	116138340	116138341	HDHD3	-
chr9	116163617	116163618	ALAD	-
chr9	116173028	116173029	POLE3	-
chr9	116173021	116173022	C9orf43	+
chr9	116207010	116207011	RGS3	+
chr9	116638561	116638562	ZNF618	+
chr9	116840751	116840752	AMBP	-
chr9	116861336	116861337	KIF12	-
chr9	116918230	116918231	COL27A1	+
chr9	116971713	116971714	MIR455	+
chr9	117085302	117085303	ORM1	+
chr9	117092068	117092069	ORM2	+
chr9	117156684	117156685	AKNA	-
chr9	117267735	117267736	WHRN	-
chr9	117349993	117349994	ATP6V1G1	+
chr9	117373705	117373706	TMEM268	+
chr9	117508475	117508476	Unk..100129633	-
chr9	117444330	117444331	TEX48	-
chr9	117568407	117568408	TNFSF15	-
chr9	117659546	117659547	Unk..100505521	+
chr9	117692769	117692770	TNFSF8	-
chr9	117880485	117880486	TNC	-
chr9	117904096	117904097	DEC1	+
chr9	118687376	118687377	LINC00474	-
chr9	118916070	118916071	PAPPA	+
chr9	120177316	120177317	ASTN2	-
chr9	119266561	119266562	ASTN2.AS1	+
chr9	119449580	119449581	TRIM32	+
chr9	119943479	119943480	SNORA70C	-
chr9	120466459	120466460	TLR4	+
chr9	121497698	121497699	Unk..442434	+
chr9	122131738	122131739	BRINP1	-
chr9	123007327	123007328	MIR147A	-
chr9	123342436	123342437	CDK5RAP2	-
chr9	123476611	123476612	MEGF9	-
chr9	123555739	123555740	FBXW2	-
chr9	123555774	123555775	LOC100288842	+
chr9	123605205	123605206	PSMD5	-
chr9	123605319	123605320	CUTALP	+
chr9	123639605	123639606	PHF19	-
chr9	123691450	123691451	TRAF1	-
chr9	123812553	123812554	C5	-
chr9	123850573	123850574	CNTRL	+
chr9	123964364	123964365	RAB14	-
chr9	124030379	124030380	GSN	+
chr9	124049118	124049119	Unk..100128064	-
chr9	124132544	124132545	STOM	-
chr9	124262305	124262306	GGTA1P	-
chr9	124329398	124329399	DAB2IP	+
chr9	124855884	124855885	TTLL11	-
chr9	124725997	124725998	Unk..401550	-
chr9	124922097	124922098	NDUFA8	-
chr9	124922189	124922190	MORN5	+
chr9	124991018	124991019	LHX6	-
chr9	125027142	125027143	RBM18	-
chr9	125026881	125026882	MRRF	+
chr9	125133228	125133229	PTGS1	+
chr9	125240204	125240205	OR1J1	-
chr9	125273080	125273081	OR1J2	+
chr9	125281419	125281420	OR1J4	+
chr9	125289571	125289572	OR1N1	-
chr9	125315448	125315449	OR1N2	+
chr9	125330755	125330756	OR1L8	-
chr9	125377016	125377017	OR1Q1	+
chr9	125391813	125391814	OR1B1	-
chr9	125423994	125423995	OR1L1	+
chr9	125437408	125437409	OR1L3	+
chr9	125486268	125486269	OR1L4	+
chr9	125512126	125512127	OR1L6	+
chr9	125551211	125551212	OR5C1	+
chr9	125562401	125562402	OR1K1	+
chr9	125590934	125590935	PDCL	-
chr9	125667561	125667562	RC3H2	-
chr9	125642597	125642598	SNORD90	-
chr9	125675608	125675609	ZBTB6	-
chr9	125693778	125693779	ZBTB26	-
chr9	125703287	125703288	RABGAP1	+
chr9	125796845	125796846	GPR21	+
chr9	125877755	125877756	MIR600HG	-
chr9	125873921	125873922	MIR600	-
chr9	125967376	125967377	STRBP	-
chr9	126118447	126118448	CRB2	+
chr9	126692416	126692417	DENND1A	-
chr9	126164881	126164882	MIR601	-
chr9	126771674	126771675	LOC100505588	-
chr9	126773888	126773889	LHX2	+
chr9	127019884	127019885	NEK6	+
chr9	127177720	127177721	PSMB7	-
chr9	127115751	127115752	LOC100129034	+
chr9	127213422	127213423	ADGRD2	+
chr9	127269698	127269699	NR5A1	-
chr9	127533575	127533576	NR6A1	-
chr9	127454720	127454721	MIR181A2	+
chr9	127455988	127455989	MIR181B2	+
chr9	127532401	127532402	Unk..100505607	+
chr9	127539436	127539437	OLFML2A	+
chr9	127615754	127615755	WDR38	+
chr9	127624239	127624240	RPL35	-
chr9	127631483	127631484	ARPC5L	+
chr9	127703385	127703386	GOLGA1	-
chr9	127905837	127905838	SCAI	-
chr9	127952217	127952218	PPP6C	-
chr9	127962820	127962821	RABEPK	+
chr9	128003660	128003661	HSPA5	-
chr9	128024110	128024111	GAPVD1	+
chr9	128469512	128469513	MAPKAP1	-
chr9	128508824	128508825	LOC51145	-
chr9	128509616	128509617	PBX3	+
chr9	129089127	129089128	MVB12B	+
chr9	129376721	129376722	LMX1B	+
chr9	129403009	129403010	Unk..100505986	+
chr9	129567284	129567285	ZBTB43	+
chr9	129622943	129622944	ZBTB34	+
chr9	129677052	129677053	RALGPS1	+
chr9	129885043	129885044	ANGPTL2	-
chr9	130026755	130026756	GARNL3	+
chr9	130159464	130159465	SLC2A8	+
chr9	130186652	130186653	ZNF79	+
chr9	130213683	130213684	RPL12	-
chr9	130210915	130210916	SNORA65	-
chr9	130213764	130213765	LRSAM1	+
chr9	130341267	130341268	FAM129B	-
chr9	130318940	130318941	Unk..100506005	-
chr9	130374485	130374486	STXBP1	+
chr9	130469270	130469271	CFAP157	+
chr9	130477935	130477936	PTRH1	-
chr9	130478357	130478358	TTC16	+
chr9	130497603	130497604	TOR2A	-
chr9	130541047	130541048	SH2D3C	-
chr9	130548196	130548197	MIR2861	+
chr9	130548304	130548305	CDK9	+
chr9	130565153	130565154	FPGS	+
chr9	130617046	130617047	ENG	-
chr9	130578344	130578345	Unk..100506040	+
chr9	130640021	130640022	AK1	-
chr9	130661870	130661871	ST6GALNAC6	-
chr9	130679304	130679305	ST6GALNAC4	-
chr9	130693075	130693076	PIP5KL1	-
chr9	130700762	130700763	DPM2	-
chr9	130742811	130742812	FAM102A	-
chr9	130829598	130829599	NAIF1	-
chr9	130830478	130830479	SLC25A25	+
chr9	130881012	130881013	SLC25A25.AS1	-
chr9	130890711	130890712	PTGES2	-
chr9	130890807	130890808	PTGES2.AS1	+
chr9	130911731	130911732	LCN2	+
chr9	130922538	130922539	C9orf16	+
chr9	130966661	130966662	CIZ1	-
chr9	130965662	130965663	DNM1	+
chr9	131007108	131007109	MIR199B	-
chr9	131007308	131007309	MIR3154	-
chr9	131038267	131038268	GOLGA2	-
chr9	131038424	131038425	SWI5	+
chr9	131084696	131084697	TRUB2	-
chr9	131084790	131084791	COQ4	+
chr9	131102838	131102839	SLC27A4	+
chr9	131133597	131133598	URM1	+
chr9	131154992	131154993	MIR219A2	-
chr9	131173853	131173854	Unk..100506065	+
chr9	131182758	131182759	CERCAM	+
chr9	131218431	131218432	ODF2	+
chr9	131266970	131266971	GLE1	+
chr9	131314865	131314866	SPTAN1	+
chr9	131419128	131419129	WDR34	-
chr9	131446718	131446719	HMGA1P4	-
chr9	131445933	131445934	SET	+
chr9	131464801	131464802	PKN3	+
chr9	131486407	131486408	ZDHHC12	-
chr9	131486740	131486741	LOC100506100	+
chr9	131534197	131534198	ZER1	-
chr9	131549509	131549510	TBC1D13	+
chr9	131580778	131580779	ENDOG	+
chr9	131592084	131592085	SPOUT1	-
chr9	131644353	131644354	KYAT1	-
chr9	131644390	131644391	LRRC8A	+
chr9	131683173	131683174	PHYHD1	+
chr9	131710011	131710012	DOLK	-
chr9	131709976	131709977	NUP188	+
chr9	131790578	131790579	SH3GLB2	-
chr9	131799252	131799253	MIGA2	+
chr9	131843382	131843383	DOLPP1	+
chr9	131873069	131873070	CRAT	-
chr9	131873227	131873228	PTPA	+
chr9	131940539	131940540	IER5L	-
chr9	132083294	132083295	C9orf106	+
chr9	132094340	132094341	LINC01503	+
chr9	132245729	132245730	LINC00963	+
chr9	132252759	132252760	Unk..100128077	+
chr9	132383054	132383055	C9orf50	-
chr9	132388434	132388435	NTMT1	+
chr9	132404443	132404444	ASB6	-
chr9	132427919	132427920	PRRX2	+
chr9	132480956	132480957	Unk..100506231	-
chr9	132515343	132515344	PTGES	-
chr9	132565431	132565432	TOR1B	+
chr9	132586440	132586441	TOR1A	-
chr9	132597571	132597572	C9orf78	-
chr9	132597695	132597696	USP20	+
chr9	132805472	132805473	FNBP1	-
chr9	132815984	132815985	GPR107	+
chr9	132906497	132906498	LOC401554	-
chr9	132934856	132934857	NCS1	+
chr9	133028160	133028161	Unk..100289200	+
chr9	133223388	133223389	HMCN2	+
chr9	133320093	133320094	ASS1	+
chr9	133454880	133454881	LOC100272217	-
chr9	133454959	133454960	FUBP3	+
chr9	133539980	133539981	PRDM12	+
chr9	133569157	133569158	EXOSC2	+
chr9	133589267	133589268	ABL1	+
chr9	133769224	133769225	QRFP	-
chr9	133814454	133814455	FIBCD1	-
chr9	133884503	133884504	LAMC3	+
chr9	133971862	133971863	AIF1L	+
chr9	134000980	134000981	NUP214	+
chr9	134083773	134083774	Unk..100506425	+
chr9	134151905	134151906	FAM78A	-
chr9	134165080	134165081	PLPP7	+
chr9	134305476	134305477	PRRC2B	+
chr9	134361051	134361052	SNORD62A	+
chr9	134365872	134365873	SNORD62B	+
chr9	134378288	134378289	POMT1	+
chr9	134406661	134406662	UCK1	-
chr9	134612924	134612925	RAPGEF1	-
chr9	134955252	134955253	MED27	-
chr9	135037333	135037334	NTNG2	+
chr9	135230371	135230372	SETX	-
chr9	135282220	135282221	TTF1	-
chr9	135285610	135285611	CFAP77	+
chr9	135457992	135457993	BARHL1	+
chr9	135545787	135545788	DDX31	-
chr9	135545727	135545728	GTF3C4	+
chr9	135754197	135754198	AK8	-
chr9	135754289	135754290	SPACA9	+
chr9	135820019	135820020	TSC1	-
chr9	135854097	135854098	GFI1B	+
chr9	135906061	135906062	GTF3C5	+
chr9	135937364	135937365	CEL	+
chr9	135957925	135957926	CELP	+
chr9	136024587	136024588	RALGDS	-
chr9	136039300	136039301	GBGT1	-
chr9	136084627	136084628	OBP2B	-
chr9	136150629	136150630	ABO	-
chr9	136203046	136203047	SURF6	-
chr9	136214971	136214972	MED22	-
chr9	136215068	136215069	RPL7A	+
chr9	136216250	136216251	SNORD24	+
chr9	136216948	136216949	SNORD36B	+
chr9	136217310	136217311	SNORD36A	+
chr9	136217700	136217701	SNORD36C	+
chr9	136223360	136223361	SURF1	-
chr9	136223420	136223421	SURF2	+
chr9	136242969	136242970	SURF4	-
chr9	136243283	136243284	STKLD1	+
chr9	136283163	136283164	REXO4	-
chr9	136279458	136279459	ADAMTS13	+
chr9	136325086	136325087	CACFD1	+
chr9	136344275	136344276	SLC2A6	-
chr9	136390067	136390068	MYMK	-
chr9	136397285	136397286	ADAMTSL2	+
chr9	136445344	136445345	FAM163B	-
chr9	136501484	136501485	DBH	+
chr9	136522434	136522435	Unk..100506440	-
chr9	136605076	136605077	SARDH	-
chr9	136857445	136857446	VAV2	-
chr9	136760205	136760206	Unk..100128155	-
chr9	136890560	136890561	BRD3OS	+
chr9	136933140	136933141	BRD3	-
chr9	136919411	136919412	LOC100130548	+
chr9	137001209	137001210	WDR5	+
chr9	137029685	137029686	RNU6ATAC	-
chr9	137218315	137218316	RXRA	+
chr9	137419027	137419028	LOC100506532	+
chr9	137533651	137533652	COL5A1	+
chr9	137734532	137734533	Unk..100506554	-
chr9	137772657	137772658	FCN2	+
chr9	137809805	137809806	FCN1	-
chr9	137967088	137967089	OLFM1	+
chr9	138235100	138235101	C9orf62	+
chr9	138364094	138364095	PPP1R26.AS1	-
chr9	138371647	138371648	PPP1R26	+
chr9	138391760	138391761	C9orf116	-
chr9	138392482	138392483	MRPS2	+
chr9	138413285	138413286	LCN1	+
chr9	138437984	138437985	OBP2A	+
chr9	138453603	138453604	PAEP	+
chr9	138466770	138466771	LINC01502	+
chr9	138531385	138531386	GLT6D1	-
chr9	138555167	138555168	LCN9	+
chr9	138591373	138591374	SOHLH1	-
chr9	138594030	138594031	KCNT1	+
chr9	138799004	138799005	CAMSAP1	-
chr9	138799678	138799679	Unk..100506620	+
chr9	138853225	138853226	UBAC1	-
chr9	138987130	138987131	NACC2	-
chr9	138988122	138988123	Unk..402382	+
chr9	139010730	139010731	TMEM250	-
chr9	139014366	139014367	Unk..100129999	+
chr9	139096954	139096955	LHX3	-
chr9	139137686	139137687	QSOX2	-
chr9	139141804	139141805	Unk..100188917	+
chr9	139221778	139221779	DKFZP434A062	-
chr9	139221931	139221932	GPSM1	+
chr9	139258240	139258241	DNLZ	-
chr9	139268132	139268133	CARD9	-
chr9	139292888	139292889	SNAPC4	-
chr9	139305053	139305054	SDCCAG3	-
chr9	139305115	139305116	PMPCA	+
chr9	139334255	139334256	INPP5E	-
chr9	139377506	139377507	SEC16A	-
chr9	139377946	139377947	C9orf163	+
chr9	139440237	139440238	NOTCH1	-
chr9	139511297	139511298	LINC01451	-
chr9	139554872	139554873	Unk..100505976	-
chr9	139557376	139557377	EGFL7	+
chr9	139565053	139565054	MIR126	+
chr9	139581910	139581911	AGPAT2	-
chr9	139607023	139607024	FAM69B	+
chr9	139622635	139622636	SNHG7	-
chr9	139620688	139620689	SNORA17B	-
chr9	139621330	139621331	SNORA17A	-
chr9	139637410	139637411	LCN10	-
chr9	139642979	139642980	LCN6	-
chr9	139640612	139640613	LOC100128593	+
chr9	139652730	139652731	LCN8	-
chr9	139658964	139658965	LCN15	-
chr9	139685776	139685777	TMEM141	+
chr9	139690789	139690790	CCDC183	+
chr9	139703299	139703300	CCDC183.AS1	-
chr9	139702373	139702374	RABL6	+
chr9	139725408	139725409	MIR4292	+
chr9	139738866	139738867	AJM1	+
chr9	139743255	139743256	PHPT1	+
chr9	139746818	139746819	MAMDC4	+
chr9	139760737	139760738	EDF1	-
chr9	139780964	139780965	TRAF2	+
chr9	139839172	139839173	FBXW5	-
chr9	139839697	139839698	C8G	+
chr9	139846767	139846768	LCN12	+
chr9	139871955	139871956	PTGDS	+
chr9	139877444	139877445	LCNL1	+
chr9	139886869	139886870	PAXX	+
chr9	139891023	139891024	CLIC3	-
chr9	139923373	139923374	ABCA2	-
chr9	139921915	139921916	C9orf139	+
chr9	139927291	139927292	FUT7	-
chr9	139940675	139940676	NPDC1	-
chr9	139948504	139948505	ENTPD2	-
chr9	139965027	139965028	SAPCD2	-
chr9	139971952	139971953	UAP1L1	+
chr9	139981268	139981269	MAN1B1.AS1	-
chr9	139981416	139981417	MAN1B1	+
chr9	140009194	140009195	DPP7	-
chr9	140033608	140033609	GRIN1	+
chr9	140064490	140064491	LRRC26	-
chr9	140066497	140066498	TMEM210	-
chr9	140083056	140083057	ANAPC2	-
chr9	140083053	140083054	SSNA1	+
chr9	140094979	140094980	TPRN	-
chr9	140100089	140100090	TMEM203	-
chr9	140100118	140100119	NDOR1	+
chr9	140115774	140115775	RNF208	-
chr9	140122264	140122265	Unk..100130547	-
chr9	140119643	140119644	CYSRT1	+
chr9	140122017	140122018	RNF224	+
chr9	140125208	140125209	SLC34A3	+
chr9	140135710	140135711	TUBB4B	+
chr9	140142221	140142222	FAM166A	-
chr9	140147948	140147949	STPG3.AS1	-
chr9	140145729	140145730	STPG3	+
chr9	140149758	140149759	NELFB	+
chr9	140172279	140172280	TOR4A	+
chr9	140196702	140196703	NRARP	-
chr9	140317713	140317714	EXD3	-
chr9	140317846	140317847	NOXA1	+
chr9	140335900	140335901	ENTPD8	-
chr9	140353785	140353786	NSMF	-
chr9	140444985	140444986	PNPLA7	-
chr9	140446308	140446309	MRPL41	+
chr9	140473386	140473387	DPH7	-
chr9	140484936	140484937	ZMYND19	-
chr9	140500095	140500096	ARRDC1	+
chr9	140513307	140513308	ARRDC1.AS1	-
chr9	140605416	140605417	EHMT1	+
chr9	140657473	140657474	Unk..643210	+
chr9	140679966	140679967	Unk..100506062	-
chr9	140732870	140732871	MIR602	+
chr9	140787021	140787022	LOC100133077	-
chr9	140772240	140772241	CACNA1B	+
chr9	141044564	141044565	TUBBP5	+
chr9	141106636	141106637	FAM157B	+
chrX	142990	142991	PLCXD1	+
chrX	230880	230881	Unk..100505714	-
chrX	231384	231385	LINC00685	+
chrX	347689	347690	PPP2R3B	-
chrX	535078	535079	SHOX	+
chrX	1331528	1331529	CRLF2	-
chrX	1337692	1337693	CSF2RA	+
chrX	1405508	1405509	IL3RA	+
chrX	1511038	1511039	SLC25A6	-
chrX	1469423	1469424	ASMTL.AS1	+
chrX	1572654	1572655	ASMTL	-
chrX	1656036	1656037	P2RY8	-
chrX	1660485	1660486	AKAP17A	+
chrX	1664347	1664348	ASMT	+
chrX	2419014	2419015	DHRSX	-
chrX	2419007	2419008	ZBED1	-
chrX	2477305	2477306	CD99P1	+
chrX	2559227	2559228	CD99	+
chrX	2670092	2670093	XG	+
chrX	2746862	2746863	GYG2	+
chrX	2847391	2847392	ARSD	-
chrX	2822944	2822945	ARSD.AS1	+
chrX	2882493	2882494	ARSE	-
chrX	2924653	2924654	ARSH	+
chrX	2984852	2984853	ARSF	+
chrX	3264683	3264684	MXRA5	-
chrX	3631674	3631675	PRKX	-
chrX	3632759	3632760	LOC100128355	+
chrX	3761934	3761935	LOC389906	-
chrX	3751835	3751836	Unk..100506399	-
chrX	3804590	3804591	Unk..441528	-
chrX	3790254	3790255	Unk..100506426	-
chrX	3820040	3820041	Unk..100506453	-
chrX	3849742	3849743	FAM239B	-
chrX	3828686	3828687	Unk..100506468	-
chrX	6146705	6146706	NLGN4X	-
chrX	6453158	6453159	VCX3A	-
chrX	7066230	7066231	PUDP	-
chrX	7137471	7137472	STS	+
chrX	7810302	7810303	VCX	+
chrX	7895779	7895780	PNPLA4	-
chrX	7897308	7897309	Unk..100506502	+
chrX	8095005	8095006	MIR651	+
chrX	8139307	8139308	VCX2	-
chrX	8432870	8432871	VCX3B	+
chrX	8700226	8700227	ANOS1	-
chrX	8769423	8769424	FAM9A	-
chrX	9001115	9001116	FAM9B	-
chrX	9431334	9431335	TBL1X	+
chrX	9734004	9734005	GPR143	-
chrX	9754495	9754496	SHROOM2	+
chrX	9935397	9935398	CLDN34	+
chrX	9983794	9983795	WWC3	+
chrX	10124984	10124985	CLCN4	+
chrX	10851808	10851809	MID1	-
chrX	11129405	11129406	HCCS	+
chrX	11683820	11683821	ARHGAP6	-
chrX	11311532	11311533	AMELX	+
chrX	11776277	11776278	MSL3	+
chrX	12156584	12156585	FRMPD4	+
chrX	12809473	12809474	PRPS2	+
chrX	12885201	12885202	TLR7	+
chrX	12926454	12926455	TLR8.AS1	-
chrX	12924738	12924739	TLR8	+
chrX	12993225	12993226	TMSB4X	+
chrX	13019981	13019982	Unk..100506583	-
chrX	13062916	13062917	FAM9C	-
chrX	13338517	13338518	ATXN3L	-
chrX	13393575	13393576	Unk..100506610	+
chrX	13587693	13587694	EGFL6	+
chrX	13671306	13671307	TCEANC	+
chrX	13707340	13707341	RAB9A	+
chrX	13752753	13752754	TRAPPC2	-
chrX	13752831	13752832	OFD1	+
chrX	13956830	13956831	GPM6B	-
chrX	14048034	14048035	GEMIN8	-
chrX	14547419	14547420	GLRA2	+
chrX	14891183	14891184	FANCB	-
chrX	14891526	14891527	MOSPD2	+
chrX	15288588	15288589	ASB9	-
chrX	15333726	15333727	ASB11	-
chrX	15353675	15353676	PIGA	-
chrX	15402576	15402577	VEGFD	-
chrX	15511463	15511464	PIR	-
chrX	15518899	15518900	BMX	+
chrX	15620191	15620192	ACE2	-
chrX	15620998	15620999	Unk..100506630	+
chrX	15683153	15683154	TMEM27	-
chrX	15665530	15665531	Unk..100506678	-
chrX	15693038	15693039	CA5BP1	+
chrX	15713404	15713405	Unk..100506661	+
chrX	15756411	15756412	CA5B	+
chrX	15805711	15805712	INE2	-
chrX	15808573	15808574	ZRSR2	+
chrX	15873099	15873100	AP1S2	-
chrX	16141423	16141424	GRPR	+
chrX	16183778	16183779	MAGEB17	+
chrX	16731058	16731059	CTPS2	-
chrX	16668280	16668281	S100G	+
chrX	16737706	16737707	SYAP1	+
chrX	16804554	16804555	TXLNG	+
chrX	16888533	16888534	RBBP7	-
chrX	16964813	16964814	REPS2	+
chrX	17393542	17393543	NHS	+
chrX	17755591	17755592	SCML1	+
chrX	17879456	17879457	RAI2	-
chrX	18239023	18239024	BEND2	-
chrX	18372843	18372844	SCML2	-
chrX	18443724	18443725	CDKL5	+
chrX	18690222	18690223	RS1	-
chrX	18709044	18709045	PPEF1	+
chrX	18908413	18908414	PHKA2.AS1	+
chrX	19002479	19002480	PHKA2	-
chrX	19140754	19140755	ADGRG2	-
chrX	19362010	19362011	PDHA1	+
chrX	19533378	19533379	MAP3K15	-
chrX	19905743	19905744	SH3KBP1	-
chrX	19988381	19988382	BCLAF3	-
chrX	20007896	20007897	LOC729609	-
chrX	20135113	20135114	MAP7D2	-
chrX	20159965	20159966	EIF1AX	-
chrX	20154530	20154531	SCARNA9L	-
chrX	20284749	20284750	RPS6KA3	-
chrX	21392535	21392536	CNKSR2	+
chrX	21676447	21676448	KLHL34	-
chrX	21776229	21776230	SMPX	-
chrX	21857655	21857656	MBTPS2	+
chrX	21874104	21874105	YY2	+
chrX	21958841	21958842	SMS	+
chrX	22050920	22050921	PHEX	+
chrX	22080311	22080312	Unk..100302266	-
chrX	22291059	22291060	ZNF645	+
chrX	23018086	23018087	DDX53	+
chrX	23352984	23352985	PTCHD1	+
chrX	23685644	23685645	PRDX4	+
chrX	23761406	23761407	ACOT9	-
chrX	23801274	23801275	SAT1	+
chrX	23926056	23926057	APOO	-
chrX	23926122	23926123	CXorf58	+
chrX	24045302	24045303	KLHL15	-
chrX	24073064	24073065	EIF2S3	+
chrX	24167761	24167762	ZFX	+
chrX	24331431	24331432	SUPT20HL2	-
chrX	24380877	24380878	SUPT20HL1	+
chrX	24483343	24483344	PDK3	+
chrX	24690978	24690979	PCYT1B	-
chrX	24712063	24712064	POLA1	+
chrX	24762557	24762558	SCARNA23	+
